source_fft_file,label,status,n_bins,freq_min,freq_max,warnings,source_window_file
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_336_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_336.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_337_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_337.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_338_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_338.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_339_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_339.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_340_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_340.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_341_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_341.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_342_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_342.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_343_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_343.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_344_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_344.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_345_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_345.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_346_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_346.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_347_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_347.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_348_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_348.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_349_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_349.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_350_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_350.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_351_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_351.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_352_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_352.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_353_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_353.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_354_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_354.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_355_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_355.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_356_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_356.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_357_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_357.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_358_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_358.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_359_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_359.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_360_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_360.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_361_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_361.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_362_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_362.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_363_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_363.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_364_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_364.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_365_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_365.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_366_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_366.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_367_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_367.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_368_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_368.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_369_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_369.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_370_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_370.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_371_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_371.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_372_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_372.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_373_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_373.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_374_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_374.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_375_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_375.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_376_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_376.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_377_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_377.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_378_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_378.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_379_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_379.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_380_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_380.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_381_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_381.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_382_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_382.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_383_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_383.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_384_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_384.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_385_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_385.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_386_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_386.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_387_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_387.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_388_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_388.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_389_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_389.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_390_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_390.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_391_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_391.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_392_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_392.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_393_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_393.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_394_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_394.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_395_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_395.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_396_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_396.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_397_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_397.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_398_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_398.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_399_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_399.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_400_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_400.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_401_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_401.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_402_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_402.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_403_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_403.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_404_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_404.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_405_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_405.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_406_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_406.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_407_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_407.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_408_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_408.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_409_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_409.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_410_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_410.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_411_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_411.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_412_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_412.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_413_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_413.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_414_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_414.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_415_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_415.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_416_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_416.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_417_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_417.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_418_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_418.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_419_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_419.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_420_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_420.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_421_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_421.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_422_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_422.csv
real_fft_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_423_fft.csv,imbalanced,OK,257,0.0,250.0,,real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_423.csv
