global_window_id,source_segment,output_file,label,local_window_id,start_idx,end_idx_exclusive,end_idx_inclusive,num_samples,start_time_ms,end_time_ms,sampling_rate_hz,window_size,window_duration_sec,overlap_ratio,step_size,step_duration_sec,status,reason
784,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_284.csv,imbalanced,284,90880,91392,91391,512,181850.07,182872.071,500,512,1.024,0.5,320,0.64,KEPT,valid
785,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_285.csv,imbalanced,285,91200,91712,91711,512,182490.071,183512.071,500,512,1.024,0.5,320,0.64,KEPT,valid
786,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_286.csv,imbalanced,286,91520,92032,92031,512,183130.071,184152.07,500,512,1.024,0.5,320,0.64,KEPT,valid
787,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_287.csv,imbalanced,287,91840,92352,92351,512,183770.07,184792.071,500,512,1.024,0.5,320,0.64,KEPT,valid
788,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_288.csv,imbalanced,288,92160,92672,92671,512,184410.07,185432.07,500,512,1.024,0.5,320,0.64,KEPT,valid
789,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_289.csv,imbalanced,289,92480,92992,92991,512,185050.07,186072.071,500,512,1.024,0.5,320,0.64,KEPT,valid
790,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_290.csv,imbalanced,290,92800,93312,93311,512,185690.07,186712.07,500,512,1.024,0.5,320,0.64,KEPT,valid
791,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_291.csv,imbalanced,291,93120,93632,93631,512,186330.07,187352.071,500,512,1.024,0.5,320,0.64,KEPT,valid
792,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_292.csv,imbalanced,292,93440,93952,93951,512,186970.071,187992.07,500,512,1.024,0.5,320,0.64,KEPT,valid
793,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_293.csv,imbalanced,293,93760,94272,94271,512,187610.071,188632.071,500,512,1.024,0.5,320,0.64,KEPT,valid
794,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_294.csv,imbalanced,294,94080,94592,94591,512,188250.07,189272.071,500,512,1.024,0.5,320,0.64,KEPT,valid
795,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_295.csv,imbalanced,295,94400,94912,94911,512,188890.07,189912.07,500,512,1.024,0.5,320,0.64,KEPT,valid
796,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_296.csv,imbalanced,296,94720,95232,95231,512,189530.071,190552.071,500,512,1.024,0.5,320,0.64,KEPT,valid
797,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_297.csv,imbalanced,297,95040,95552,95551,512,190170.07,191192.07,500,512,1.024,0.5,320,0.64,KEPT,valid
798,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_298.csv,imbalanced,298,95360,95872,95871,512,190810.071,191832.071,500,512,1.024,0.5,320,0.64,KEPT,valid
799,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_299.csv,imbalanced,299,95680,96192,96191,512,191450.071,192472.07,500,512,1.024,0.5,320,0.64,KEPT,valid
800,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_300.csv,imbalanced,300,96000,96512,96511,512,192090.07,193112.07,500,512,1.024,0.5,320,0.64,KEPT,valid
801,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_301.csv,imbalanced,301,96320,96832,96831,512,192730.071,193752.07,500,512,1.024,0.5,320,0.64,KEPT,valid
802,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_302.csv,imbalanced,302,96640,97152,97151,512,193370.07,194392.07,500,512,1.024,0.5,320,0.64,KEPT,valid
803,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_303.csv,imbalanced,303,96960,97472,97471,512,194010.07,195032.071,500,512,1.024,0.5,320,0.64,KEPT,valid
804,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_304.csv,imbalanced,304,97280,97792,97791,512,194650.07,195672.071,500,512,1.024,0.5,320,0.64,KEPT,valid
805,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_305.csv,imbalanced,305,97600,98112,98111,512,195290.07,196312.071,500,512,1.024,0.5,320,0.64,KEPT,valid
806,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_306.csv,imbalanced,306,97920,98432,98431,512,195930.071,196952.07,500,512,1.024,0.5,320,0.64,KEPT,valid
807,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_307.csv,imbalanced,307,98240,98752,98751,512,196570.07,197592.071,500,512,1.024,0.5,320,0.64,KEPT,valid
808,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_308.csv,imbalanced,308,98560,99072,99071,512,197210.07,198232.07,500,512,1.024,0.5,320,0.64,KEPT,valid
809,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_309.csv,imbalanced,309,98880,99392,99391,512,197850.071,198872.071,500,512,1.024,0.5,320,0.64,KEPT,valid
810,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_310.csv,imbalanced,310,99200,99712,99711,512,198490.07,199512.07,500,512,1.024,0.5,320,0.64,KEPT,valid
811,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_311.csv,imbalanced,311,99520,100032,100031,512,199130.071,200152.07,500,512,1.024,0.5,320,0.64,KEPT,valid
812,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_312.csv,imbalanced,312,99840,100352,100351,512,199770.071,200792.07,500,512,1.024,0.5,320,0.64,KEPT,valid
813,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_313.csv,imbalanced,313,100160,100672,100671,512,200410.07,201432.07,500,512,1.024,0.5,320,0.64,KEPT,valid
814,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_314.csv,imbalanced,314,100480,100992,100991,512,201050.071,202072.07,500,512,1.024,0.5,320,0.64,KEPT,valid
815,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_315.csv,imbalanced,315,100800,101312,101311,512,201690.07,202712.071,500,512,1.024,0.5,320,0.64,KEPT,valid
816,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_316.csv,imbalanced,316,101120,101632,101631,512,202330.071,203352.071,500,512,1.024,0.5,320,0.64,KEPT,valid
817,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_317.csv,imbalanced,317,101440,101952,101951,512,202970.071,203992.07,500,512,1.024,0.5,320,0.64,KEPT,valid
818,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_318.csv,imbalanced,318,101760,102272,102271,512,203610.07,204632.07,500,512,1.024,0.5,320,0.64,KEPT,valid
819,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_319.csv,imbalanced,319,102080,102592,102591,512,204250.07,205272.07,500,512,1.024,0.5,320,0.64,KEPT,valid
820,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_320.csv,imbalanced,320,102400,102912,102911,512,204890.07,205912.07,500,512,1.024,0.5,320,0.64,KEPT,valid
821,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_321.csv,imbalanced,321,102720,103232,103231,512,205530.07,206552.071,500,512,1.024,0.5,320,0.64,KEPT,valid
822,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_322.csv,imbalanced,322,103040,103552,103551,512,206170.07,207192.07,500,512,1.024,0.5,320,0.64,KEPT,valid
823,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_323.csv,imbalanced,323,103360,103872,103871,512,206810.07,207832.07,500,512,1.024,0.5,320,0.64,KEPT,valid
824,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_324.csv,imbalanced,324,103680,104192,104191,512,207450.07,208472.07,500,512,1.024,0.5,320,0.64,KEPT,valid
825,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_325.csv,imbalanced,325,104000,104512,104511,512,208090.07,209112.071,500,512,1.024,0.5,320,0.64,KEPT,valid
826,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_326.csv,imbalanced,326,104320,104832,104831,512,208730.071,209752.071,500,512,1.024,0.5,320,0.64,KEPT,valid
827,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_327.csv,imbalanced,327,104640,105152,105151,512,209370.07,210392.07,500,512,1.024,0.5,320,0.64,KEPT,valid
828,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_328.csv,imbalanced,328,104960,105472,105471,512,210010.07,211032.07,500,512,1.024,0.5,320,0.64,KEPT,valid
829,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_329.csv,imbalanced,329,105280,105792,105791,512,210650.07,211672.071,500,512,1.024,0.5,320,0.64,KEPT,valid
830,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_330.csv,imbalanced,330,105600,106112,106111,512,211290.07,212312.071,500,512,1.024,0.5,320,0.64,KEPT,valid
831,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_331.csv,imbalanced,331,105920,106432,106431,512,211930.071,212952.071,500,512,1.024,0.5,320,0.64,KEPT,valid
832,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_332.csv,imbalanced,332,106240,106752,106751,512,212570.071,213592.071,500,512,1.024,0.5,320,0.64,KEPT,valid
833,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_333.csv,imbalanced,333,106560,107072,107071,512,213210.07,214232.07,500,512,1.024,0.5,320,0.64,KEPT,valid
834,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_334.csv,imbalanced,334,106880,107392,107391,512,213850.071,214872.07,500,512,1.024,0.5,320,0.64,KEPT,valid
835,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_335.csv,imbalanced,335,107200,107712,107711,512,214490.07,215512.07,500,512,1.024,0.5,320,0.64,KEPT,valid
836,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\imbalanced\arduino_serial_data_imbalanced_segment_000.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\imbalanced\arduino_serial_data_imbalanced_segment_000_window_336.csv,imbalanced,336,107520,108032,108031,512,215130.07,216152.07,500,512,1.024,0.5,320,0.64,KEPT,valid
